player,team_id,team,position,Disparos_totales,Goles,Paradas_portero,xG,Disparos_puerta,Disparos_fuera,Penaltis_lanzados,Disparos_Faltas_lanzadas,%_Disparos_a_puerta,Pases_totales,Pases_completados,Pases_incompletos,Pases_faltas_lanzadas,Corner,Asistencias,Centros,Pases_completados_ultimo_tercio,Pases_incompletos_ultimo_tercio,%Efectividad_pase,%Efectividad_pase_ultimo_tercio,Tarjetas Amarillas,Balones Recuperados,Bloqueos,Conducciones,Despejes,Duelos_totales,Duelos_ganados,Duelos_perdidos,%Duelos_ganados_,Faltas_recibidas,Faltas_realizadas,Intercepciones_totales,Intercepciones_ganadas,Intercepciones_perdidas,%Intercepciones_ganadas_,Mal_control,Perdidas,Regates_totales,Regates_exitosos,Regates_fallidos,%Regates_exitosos,Goles_recibidos_juego,Goles_recibidos_penalti,Despeje_puños,Paradas_portero_juego,Paradas_portero_penalti,Salidas_portero_balon,Goles_totales_recibidos,Paradas_totales,%Paradas
Cengiz Umut Meraş,909.0,Turkey,Lateral_izquierdo,0.5555555555555556,0.0,0.0,0.01579259,0.0,0.5555555555555556,0.0,0.0,0.0,40.0,33.88888888888889,6.111111111111112,0.0,0.0,0.0,0.0,7.222222222222222,2.2222222222222223,47.0679012345679,42.48366013071895,0.0,2.7777777777777777,2.7777777777777777,28.333333333333336,2.2222222222222223,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,1.1111111111111112,0.5555555555555556,0.0,0.5555555555555556,0.0,1.1111111111111112,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cengiz Ünder,909.0,Turkey,Banda_derecha,3.932038834951456,0.0,0.4368932038834951,0.17060553393203884,0.0,3.495145631067961,0.0,0.0,0.0,31.019417475728154,24.02912621359223,6.990291262135922,0.0,2.1844660194174756,0.0,0.0,13.106796116504853,5.679611650485437,33.84383973745385,30.480921201174077,0.0,4.805825242718447,2.1844660194174756,34.95145631067961,0.4368932038834951,3.932038834951456,0.4368932038834951,3.495145631067961,4.854368932038835,1.7475728155339805,1.3106796116504853,0.4368932038834951,0.0,0.4368932038834951,0.0,1.7475728155339805,0.8737864077669902,3.932038834951456,2.6213592233009706,1.3106796116504853,29.126213592233004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cenk Tosun,909.0,Turkey,Atacante,11.25,3.75,0.0,0.77208452625,0.0,7.5,0.0,0.0,0.0,15.0,7.5,7.5,0.0,0.0,0.0,0.0,0.0,7.5,187.5,0.0,3.75,0.0,0.0,15.0,0.0,3.75,0.0,3.75,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Che Adams,942.0,Scotland,Atacante,1.9194312796208532,0.0,0.4265402843601896,0.13107108049763033,0.0,1.4928909952606635,0.0,0.0,0.0,18.12796208530806,14.928909952606636,3.199052132701422,0.0,0.0,0.0,0.0,6.184834123222749,2.985781990521327,17.563423473654865,14.383335170285463,0.0,4.265402843601896,1.066350710900474,18.767772511848342,0.2132701421800948,3.8388625592417065,0.4265402843601896,3.4123222748815167,2.3696682464454977,1.2796208530805688,2.5592417061611377,0.8530805687203792,0.6398104265402844,0.2132701421800948,15.995260663507109,1.7061611374407584,1.2796208530805688,0.8530805687203792,0.6398104265402844,0.2132701421800948,15.995260663507109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Führich,770.0,Germany,Banda_izquierda,4.7368421052631575,0.0,0.0,0.1279564294736842,0.0,4.7368421052631575,0.0,0.0,0.0,66.3157894736842,61.57894736842105,4.7368421052631575,0.0,0.0,0.0,0.0,37.89473684210526,0.0,439.84962406015035,473.6842105263157,0.0,9.473684210526315,9.473684210526315,75.78947368421052,0.0,4.7368421052631575,0.0,4.7368421052631575,0.0,0.0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,4.7368421052631575,0.0,473.6842105263157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Gunter,907.0,Wales,Defensa,1.0,0.0,0.0,0.060002,0.0,1.0,0.0,0.0,0.0,30.0,25.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,83.33333333333334,0.0,0.0,1.0,0.0,18.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Mepham,907.0,Wales,Defensa,0.2727272727272727,0.0,0.0,0.012133497272727271,0.0,0.2727272727272727,0.0,0.0,0.0,23.727272727272727,21.0,2.727272727272727,0.2727272727272727,0.0,0.0,0.0,1.909090909090909,1.0909090909090908,24.137931034482758,17.355371900826444,0.2727272727272727,1.909090909090909,2.727272727272727,16.636363636363637,5.454545454545454,4.363636363636363,1.0909090909090908,3.2727272727272725,6.8181818181818175,0.2727272727272727,0.8181818181818181,1.0909090909090908,0.8181818181818181,0.2727272727272727,20.454545454545453,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Dannemann Eriksen,776.0,Denmark,Centrocampista,3.0,0.21428571428571427,0.42857142857142855,0.19127374349999998,0.6428571428571428,2.357142857142857,0.0,0.21428571428571427,4.591836734693877,53.785714285714285,40.285714285714285,13.5,1.9285714285714284,6.857142857142857,0.0,0.0,17.142857142857142,10.714285714285714,16.050085372794538,13.186813186813186,0.0,5.142857142857142,1.5,38.57142857142857,0.0,1.2857142857142856,0.6428571428571428,0.6428571428571428,10.714285714285714,1.0714285714285714,0.0,0.42857142857142855,0.42857142857142855,0.0,21.428571428571427,1.7142857142857142,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christoph Baumgartner,915.0,Austria,Atacante,1.7553191489361704,0.3191489361702128,0.6382978723404256,0.2896442471808511,0.9574468085106383,0.7978723404255319,0.0,0.0,8.704061895551257,31.914893617021278,23.45744680851064,8.457446808510639,0.3191489361702128,0.0,0.1595744680851064,0.1595744680851064,8.936170212765958,5.904255319148937,11.72872340425532,9.60878517501716,0.0,3.9893617021276597,1.2765957446808511,33.19148936170213,0.6382978723404256,4.946808510638298,1.2765957446808511,3.670212765957447,4.118050789293068,2.393617021276596,1.5957446808510638,0.4787234042553192,0.4787234042553192,0.0,15.957446808510639,1.7553191489361704,2.5531914893617023,3.9893617021276597,1.7553191489361704,2.2340425531914896,7.021276595744681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciro Immobile,914.0,Italy,Atacante,3.665158371040724,0.4072398190045249,0.20361990950226244,0.29767450113122174,0.6108597285067874,3.0542986425339365,0.0,0.0,3.39366515837104,26.266968325791854,20.97285067873303,5.294117647058823,0.0,0.0,0.20361990950226244,0.20361990950226244,8.34841628959276,2.239819004524887,16.25802378196359,16.054646710755307,0.0,3.665158371040724,1.4253393665158371,24.638009049773757,0.4072398190045249,1.832579185520362,0.0,1.832579185520362,0.0,0.6108597285067874,1.6289592760180995,0.20361990950226244,0.20361990950226244,0.0,20.361990950226243,3.257918552036199,2.4434389140271495,0.8144796380090498,0.20361990950226244,0.6108597285067874,5.090497737556561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Mathès Gakpo,941.0,Netherlands,Centrocampista,1.9663865546218486,0.45378151260504196,0.7563025210084033,0.13385657707563026,1.2100840336134453,0.7563025210084033,0.0,0.0,9.308338720103425,21.478991596638654,14.823529411764705,6.655462184873949,0.15126050420168066,0.0,0.15126050420168066,0.15126050420168066,9.680672268907562,4.840336134453781,10.439105219552609,10.084033613445376,0.0,2.1176470588235294,1.5126050420168067,22.386554621848738,0.9075630252100839,2.1176470588235294,1.2100840336134453,0.9075630252100839,8.64345738295318,1.3613445378151259,0.9075630252100839,0.6050420168067226,0.3025210084033613,0.3025210084033613,7.563025210084033,0.9075630252100839,0.9075630252100839,1.6638655462184873,1.2100840336134453,0.45378151260504196,11.000763941940413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Palmer,768.0,England,Centrocampista,2.011173184357542,0.5027932960893855,0.5027932960893855,0.4626830951396648,1.005586592178771,0.5027932960893855,0.0,0.0,25.139664804469277,39.21787709497207,29.664804469273744,9.553072625698324,1.005586592178771,0.5027932960893855,0.5027932960893855,0.5027932960893855,16.089385474860336,8.547486033519554,38.031800601633,32.83548056093946,0.0,6.033519553072626,2.011173184357542,39.21787709497207,0.5027932960893855,1.005586592178771,1.005586592178771,0.0,50.27932960893855,2.011173184357542,1.005586592178771,0.0,0.0,0.0,0.0,0.0,2.011173184357542,3.016759776536313,0.0,3.016759776536313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Connor Roberts,907.0,Wales,Lateral_derecho,0.4878048780487805,0.24390243902439024,0.0,0.049371496097560974,0.0,0.24390243902439024,0.0,0.0,0.0,29.024390243902438,23.414634146341463,5.609756097560975,0.4878048780487805,0.0,0.0,0.0,5.853658536585366,2.926829268292683,19.676163148186102,16.260162601626014,0.0,2.1951219512195124,2.1951219512195124,19.756097560975608,1.2195121951219512,1.2195121951219512,0.24390243902439024,0.975609756097561,4.878048780487805,1.2195121951219512,0.0,0.4878048780487805,0.0,0.4878048780487805,0.0,0.0,0.4878048780487805,0.24390243902439024,0.24390243902439024,0.0,24.390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corentin Tolisso,771.0,France,Banda_derecha,0.7894736842105263,0.0,0.7894736842105263,0.021249790263157896,0.0,0.0,0.0,0.0,0.0,48.1578947368421,46.578947368421055,1.5789473684210527,1.5789473684210527,0.0,0.0,0.0,8.68421052631579,0.7894736842105263,76.35893011216567,72.36842105263158,0.0,3.947368421052632,0.0,41.8421052631579,1.5789473684210527,2.3684210526315788,0.7894736842105263,1.5789473684210527,26.31578947368421,1.5789473684210527,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.0,78.94736842105263,0.7894736842105263,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Ronaldo dos Santos Aveiro,780.0,Portugal,Atacante,3.9779005524861875,0.49723756906077343,1.0939226519337015,0.9348155889613258,1.591160220994475,2.187845303867403,0.39779005524861877,0.9944751381215469,3.9779005524861875,22.972375690607734,19.193370165745854,3.779005524861878,0.0,0.0,0.19889502762430938,0.19889502762430938,7.955801104972375,2.585635359116022,8.308818253569635,7.505472740539977,0.09944751381215469,1.6906077348066297,0.6961325966850829,20.486187845303867,0.2983425414364641,2.685082872928177,0.09944751381215469,2.585635359116022,0.3683241252302025,1.3922651933701657,0.5966850828729282,0.09944751381215469,0.0,0.09944751381215469,0.0,1.6906077348066297,1.3922651933701657,1.6906077348066297,1.1933701657458564,0.49723756906077343,7.01982450438739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
César Azpilicueta Tanco,772.0,Spain,Lateral_derecho,1.1221945137157108,0.22443890274314215,0.4488778054862843,0.14924168753117206,0.6733167082294265,0.4488778054862843,0.0,0.0,13.46633416458853,71.3715710723192,62.84289276807981,8.528678304239403,0.6733167082294265,0.0,0.0,0.0,16.83291770573566,3.8154613466334166,19.76191596480497,18.296649680147457,0.0,2.917705735660848,2.917705735660848,52.069825436408976,1.571072319201995,1.571072319201995,0.4488778054862843,1.1221945137157108,6.41254007837549,0.22443890274314215,0.8977556109725686,1.1221945137157108,0.22443890274314215,0.8977556109725686,4.488778054862843,0.4488778054862843,0.4488778054862843,0.22443890274314215,0.0,0.22443890274314215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daler Kuzyaev,796.0,Russia,Lateral_izquierdo,0.4864864864864865,0.0,0.4864864864864865,0.051164956216216216,0.0,0.0,0.0,0.0,0.0,48.64864864864865,41.351351351351354,7.297297297297297,0.4864864864864865,0.0,0.0,0.0,14.594594594594595,5.837837837837839,41.351351351351354,34.74903474903475,0.0,4.864864864864865,0.0,42.810810810810814,2.4324324324324325,3.4054054054054057,1.4594594594594597,1.945945945945946,20.84942084942085,0.4864864864864865,0.972972972972973,0.4864864864864865,0.0,0.4864864864864865,0.0,1.4594594594594597,0.972972972972973,3.891891891891892,2.9189189189189193,0.972972972972973,36.48648648648649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dan Ndoye,773.0,Switzerland,Lateral_derecho,3.095823095823096,0.22113022113022113,0.44226044226044225,0.2742806500982801,0.6633906633906634,2.4324324324324325,0.0,0.0,4.738504738504738,24.324324324324323,19.017199017199015,5.3071253071253075,0.22113022113022113,0.0,0.0,0.0,7.739557739557739,4.201474201474201,17.2883627429082,14.33251433251433,0.0,2.8746928746928746,0.8845208845208845,29.63144963144963,0.22113022113022113,2.6535626535626538,0.6633906633906634,1.99017199017199,5.528255528255528,2.211302211302211,2.4324324324324325,0.8845208845208845,0.6633906633906634,0.22113022113022113,16.584766584766584,2.8746928746928746,1.1056511056511056,4.201474201474201,2.6535626535626538,1.547911547911548,13.966119229277123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Avramovski,2358.0,North Macedonia,Centrocampista,2.0454545454545454,0.0,0.0,0.07289535681818182,0.0,2.0454545454545454,0.0,0.0,0.0,8.181818181818182,8.181818181818182,0.0,2.0454545454545454,0.0,0.0,0.0,0.0,0.0,204.54545454545453,0.0,0.0,4.090909090909091,4.090909090909091,8.181818181818182,0.0,0.0,0.0,0.0,0.0,2.0454545454545454,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Carvajal Ramos,772.0,Spain,Lateral_derecho,0.36,0.18,0.18,0.06276011616,0.36,0.0,0.0,0.0,18.0,58.5,52.559999999999995,5.9399999999999995,0.72,0.0,0.0,0.0,16.02,2.88,16.17230769230769,15.257142857142856,0.0,4.14,2.6999999999999997,44.46,1.08,3.96,0.54,3.42,2.454545454545454,0.54,1.08,0.54,0.54,0.0,18.0,0.72,0.8999999999999999,0.8999999999999999,0.18,0.72,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel James,907.0,Wales,Banda_izquierda,1.135646687697161,0.0,0.5678233438485805,0.06142388110410095,0.0,0.5678233438485805,0.0,0.0,0.0,20.441640378548897,15.047318611987382,5.394321766561514,1.4195583596214512,2.271293375394322,0.0,0.0,8.801261829652997,3.9747634069400632,20.899053627760253,19.558359621451103,0.0,4.2586750788643535,1.135646687697161,20.157728706624606,0.28391167192429023,3.1230283911671926,0.28391167192429023,2.8391167192429023,2.5810151993117296,2.271293375394322,0.5678233438485805,0.28391167192429023,0.28391167192429023,0.0,28.391167192429023,0.8517350157728707,1.7034700315457414,2.271293375394322,1.9873817034700316,0.28391167192429023,24.842271293375397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Olmo Carvajal,772.0,Spain,Banda_izquierda,4.549938347718865,0.33292231812577067,1.220715166461159,0.5089471841985204,1.5536374845869296,2.7743526510480887,0.0,0.11097410604192355,3.789359718504707,42.614056720098645,32.737361282367445,9.876695437731197,0.6658446362515413,1.4426633785450063,0.5548705302096177,0.5548705302096177,15.31442663378545,7.546239210850802,8.525354500616523,7.434187686303617,0.0,4.549938347718865,1.6646115906288532,44.94451294697904,0.6658446362515413,1.7755856966707768,0.6658446362515413,1.1097410604192355,4.161528976572133,2.7743526510480887,1.4426633785450063,0.998766954377312,0.8877928483353884,0.11097410604192355,9.864364981504314,2.3304562268803948,1.4426633785450063,4.3279901356350186,2.441430332922318,1.8865598027127004,6.260077776723892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Vivian Moreno,772.0,Spain,Defensa,0.5882352941176471,0.0,0.0,0.027394765882352942,0.0,0.5882352941176471,0.0,0.0,0.0,62.35294117647059,58.23529411764706,4.11764705882353,0.5882352941176471,0.0,0.0,0.0,7.647058823529412,0.5882352941176471,54.93895671476138,54.6218487394958,0.0,3.5294117647058822,1.7647058823529411,52.94117647058824,4.11764705882353,1.1764705882352942,0.5882352941176471,0.5882352941176471,29.411764705882355,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.0,58.82352941176471,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Wass,776.0,Denmark,Lateral_derecho,1.3333333333333333,0.0,0.6666666666666666,0.06584732733333333,0.0,0.6666666666666666,0.0,0.0,0.0,70.0,56.0,14.0,2.6666666666666665,2.333333333333333,0.0,0.0,15.333333333333332,9.333333333333332,26.666666666666664,20.72072072072072,0.0,5.333333333333333,1.3333333333333333,46.666666666666664,2.6666666666666665,4.666666666666666,0.6666666666666666,4.0,4.761904761904761,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.6666666666666666,16.666666666666664,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danilo Luís Hélio Pereira,780.0,Portugal,Centrocampista,0.5027932960893855,0.0,0.25139664804469275,0.11029068854748604,0.0,0.25139664804469275,0.0,0.0,0.0,54.80446927374302,51.787709497206706,3.016759776536313,1.5083798882681565,0.0,0.0,0.0,8.547486033519554,1.005586592178771,23.75583004459023,22.493384298735666,0.0,5.027932960893855,0.7541899441340782,45.75418994413408,1.5083798882681565,2.5139664804469275,0.7541899441340782,1.7597765363128492,7.5418994413407825,1.5083798882681565,1.5083798882681565,1.7597765363128492,1.005586592178771,0.7541899441340782,14.365522745411013,0.25139664804469275,0.5027932960893855,0.5027932960893855,0.5027932960893855,0.0,25.139664804469277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darko Velkovski,2358.0,North Macedonia,Defensa,0.30612244897959184,0.0,0.0,0.03846150918367348,0.0,0.30612244897959184,0.0,0.0,0.0,36.12244897959184,30.918367346938776,5.204081632653061,2.142857142857143,0.0,0.0,0.0,1.2244897959183674,0.9183673469387755,26.202006226219304,17.49271137026239,0.0,2.142857142857143,2.4489795918367347,25.102040816326532,3.36734693877551,4.285714285714286,1.836734693877551,2.4489795918367347,13.119533527696792,0.30612244897959184,2.142857142857143,0.9183673469387755,0.30612244897959184,0.6122448979591837,10.20408163265306,0.6122448979591837,0.0,0.30612244897959184,0.30612244897959184,0.0,30.612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Jurásek,912.0,Czech Republic,Lateral_izquierdo,2.25,0.0,1.125,0.07994099103749999,0.0,1.125,0.0,0.0,0.0,42.1875,25.875,16.3125,0.5625,0.5625,0.0,0.0,11.25,12.9375,34.5,26.162790697674417,0.0,7.875,1.125,33.75,1.125,3.9375,0.5625,3.375,8.035714285714285,0.0,0.5625,0.0,0.0,0.0,0.0,2.8125,0.5625,2.8125,0.5625,2.25,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Olatukunbo Alaba,915.0,Austria,Defensa,0.42857142857142855,0.0,0.0,0.021564831,0.0,0.42857142857142855,0.0,0.21428571428571427,0.0,71.57142857142857,58.92857142857142,12.642857142857142,1.9285714285714284,3.642857142857143,0.42857142857142855,0.42857142857142855,14.357142857142856,7.7142857142857135,17.64328485885372,13.938973647711514,0.0,5.785714285714286,1.0714285714285714,53.357142857142854,2.571428571428571,1.7142857142857142,0.42857142857142855,1.2857142857142856,5.357142857142857,0.6428571428571428,0.8571428571428571,1.9285714285714284,0.8571428571428571,1.0714285714285714,9.523809523809524,0.8571428571428571,0.6428571428571428,0.6428571428571428,0.6428571428571428,0.0,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Raum,770.0,Germany,Lateral_izquierdo,0.5421686746987951,0.0,0.0,0.013252929939759035,0.0,0.5421686746987951,0.0,0.0,0.0,55.3012048192771,42.28915662650602,13.012048192771083,0.0,0.5421686746987951,0.5421686746987951,0.5421686746987951,10.843373493975903,5.421686746987952,41.459957476966686,36.14457831325301,0.0,5.421686746987952,1.0843373493975903,41.74698795180723,1.0843373493975903,2.710843373493976,2.1686746987951806,0.5421686746987951,43.373493975903614,1.6265060240963853,1.0843373493975903,0.0,0.0,0.0,0.0,0.5421686746987951,0.0,1.0843373493975903,1.0843373493975903,0.0,54.21686746987952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Strelec,908.0,Slovakia,Atacante,2.6141078838174274,0.0,0.37344398340248963,0.23498473929460578,0.0,2.240663900414938,0.0,0.0,0.0,14.937759336099585,9.709543568464731,5.228215767634855,0.0,0.0,0.37344398340248963,0.37344398340248963,3.3609958506224067,2.987551867219917,24.273858921161825,19.770563827190628,0.0,2.6141078838174274,1.4937759336099585,11.950207468879668,0.7468879668049793,1.8672199170124482,0.0,1.8672199170124482,0.0,0.37344398340248963,1.120331950207469,0.7468879668049793,0.37344398340248963,0.37344398340248963,18.672199170124482,2.6141078838174274,0.7468879668049793,1.4937759336099585,1.120331950207469,0.37344398340248963,28.008298755186722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Davide Frattesi,914.0,Italy,Centrocampista,0.7346938775510204,0.0,0.0,0.10027968979591836,0.0,0.7346938775510204,0.0,0.0,0.0,22.040816326530614,15.795918367346939,6.244897959183674,0.3673469387755102,0.0,0.0,0.0,5.142857142857143,2.5714285714285716,26.326530612244902,24.489795918367346,0.0,2.5714285714285716,1.469387755102041,24.244897959183675,0.0,1.1020408163265307,0.0,1.1020408163265307,0.0,2.2040816326530615,1.469387755102041,0.0,0.0,0.0,0.0,3.306122448979592,0.0,2.2040816326530615,1.1020408163265307,1.1020408163265307,18.367346938775512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dayotchanculle Upamecano,771.0,France,Defensa,0.44999999999999996,0.0,0.0,0.0341354679,0.0,0.44999999999999996,0.0,0.0,0.0,54.3,50.1,4.2,1.65,0.0,0.0,0.0,5.55,1.95,13.839779005524862,11.1,0.0,2.25,1.2,44.1,3.3,2.4,0.75,1.65,4.6875,0.44999999999999996,0.6,1.3499999999999999,0.75,0.6,8.333333333333334,0.44999999999999996,0.0,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Declan Rice,768.0,England,Centrocampista,0.7003891050583657,0.0,0.2801556420233463,0.029949704544747085,0.0,0.42023346303501946,0.0,0.0,0.0,59.673151750972764,54.70038910505836,4.972762645914397,1.1906614785992218,0.0,0.07003891050583658,0.07003891050583658,11.696498054474707,2.3813229571984436,6.420233463035019,5.819153260932691,0.0,4.202334630350195,1.5408560311284047,49.37743190661479,1.4708171206225682,2.9416342412451364,0.9805447470817121,1.9610894941634243,2.3346303501945522,0.49027237354085607,1.1206225680933852,1.8910505836575875,1.4007782101167314,0.49027237354085607,5.188067444876784,0.6303501945525292,0.6303501945525292,1.1206225680933852,0.7003891050583657,0.42023346303501946,4.377431906614786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Kulusevski,790.0,Sweden,Atacante,2.0454545454545454,0.0,0.6818181818181818,0.10475622886363636,0.0,1.3636363636363635,0.0,0.0,0.0,29.318181818181817,23.863636363636363,5.454545454545454,0.0,0.0,1.3636363636363635,1.3636363636363635,14.999999999999998,4.090909090909091,55.4968287526427,53.57142857142857,0.0,2.727272727272727,2.727272727272727,27.27272727272727,0.0,2.0454545454545454,0.0,2.0454545454545454,0.0,2.0454545454545454,2.727272727272727,0.0,0.0,0.0,0.0,2.727272727272727,4.090909090909091,3.4090909090909087,0.6818181818181818,2.727272727272727,13.636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Lovren,785.0,Croatia,Defensa,0.5,0.0,0.0,0.028770428,0.0,0.5,0.0,0.5,0.0,57.0,50.0,7.0,1.5,0.0,0.0,0.0,1.0,2.0,43.859649122807014,16.666666666666664,0.0,4.0,2.0,41.5,8.5,2.5,0.0,2.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Alibec,905.0,Romania,Atacante,1.5,0.0,0.0,0.544239255,0.0,1.5,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,1.5,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Lemi Zakaria Lako Lado,773.0,Switzerland,Centrocampista,1.0169491525423728,0.0,0.0,0.04332028169491526,0.0,1.0169491525423728,0.0,0.0,0.0,17.796610169491526,14.745762711864407,3.0508474576271185,0.5084745762711864,0.0,0.0,0.0,2.0338983050847457,2.542372881355932,42.130750605326874,22.598870056497173,0.0,1.0169491525423728,2.0338983050847457,15.762711864406779,0.0,2.0338983050847457,0.0,2.0338983050847457,0.0,0.0,1.5254237288135593,1.5254237288135593,1.5254237288135593,0.0,50.847457627118644,1.5254237288135593,0.5084745762711864,0.5084745762711864,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Mihai Drăguş,905.0,Romania,Atacante,1.541095890410959,0.3082191780821918,0.3082191780821918,0.3390346784589041,0.6164383561643836,0.9246575342465754,0.0,0.0,12.328767123287673,17.568493150684933,11.095890410958905,6.472602739726027,0.0,0.0,0.0,0.0,3.3904109589041096,3.082191780821918,19.46647440519106,16.144814090019572,0.0,2.1575342465753424,0.9246575342465754,16.95205479452055,1.8493150684931507,5.239726027397261,0.9246575342465754,4.315068493150685,5.439161966156326,1.2328767123287672,2.7739726027397262,0.3082191780821918,0.3082191780821918,0.0,30.82191780821918,2.1575342465753424,1.8493150684931507,1.8493150684931507,1.2328767123287672,0.6164383561643836,20.54794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Vavro,908.0,Slovakia,Defensa,0.5625,0.0,0.0,0.010229669137500001,0.0,0.5625,0.0,0.0,0.0,49.3125,39.5625,9.75,1.125,0.0,0.0,0.0,3.5625,5.4375,15.04277566539924,7.421874999999999,0.0,2.25,1.5,35.25,2.8125,1.125,0.75,0.375,12.499999999999998,0.375,0.1875,0.375,0.0,0.375,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Man,905.0,Romania,Banda_derecha,1.6564417177914113,0.0,0.8282208588957056,0.1509840207055215,0.0,0.8282208588957056,0.0,0.0,0.0,22.085889570552148,14.355828220858896,7.730061349693252,0.0,1.932515337423313,0.5521472392638037,0.5521472392638037,8.83435582822086,6.625766871165645,17.94478527607362,15.775635407537248,0.0,4.693251533742331,0.27607361963190186,20.98159509202454,0.0,3.588957055214724,0.5521472392638037,3.0368098159509205,4.247286455875413,0.27607361963190186,0.5521472392638037,0.5521472392638037,0.27607361963190186,0.27607361963190186,13.803680981595093,1.1042944785276074,1.3803680981595092,2.484662576687117,0.8282208588957056,1.6564417177914113,9.20245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
